,VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
509,4425,MARTIGNETTI COMPANIES,22352,Terlato Fmly Vyd Angels Peak,22.72,34.99,750.0,36,817.92,40.0,1399.6000000000001,874.75,4.42,144929.24,581.6800000000002,41.56044584166906,1.1111111111111112,1.7111697965571206,22.72,Medium,-90.88
510,7153,PINE STATE TRADING CO,6532,LeCompte Calvados 12 Yr Old,51.09,69.99,750.0,16,817.44,16.0,1119.84,629.91,12.61,15884.82,302.39999999999986,27.003857693956267,1.0,1.3699354081033468,51.09,Small,0.0
511,10754,PERFECTA WINES,20515,Lions de Suduiraut Sauternes,12.74,18.99,375.0,64,815.36,124.0,2354.7599999999998,1538.1899999999998,7.16,28720.52,1539.3999999999996,65.37396592434047,1.9375,2.888000392464678,12.74,Medium,-764.4
512,9552,M S WALKER INC,4399,Screech Honey Rum,10.15,12.99,750.0,80,812.0,113.0,1505.8700000000001,1384.96,89.19,55551.82,693.8700000000001,46.077682668490645,1.4125,1.8545197044334978,10.15,Medium,-334.95
513,10754,PERFECTA WINES,23185,Lee Family Farm Albarino Mon,8.78,17.99,750.0,92,807.76,74.0,1331.26,809.55,8.2,28720.52,523.5,39.32364827306461,0.8043478260869565,1.6480885411508368,8.78,Medium,158.04
514,653,STATE WINE & SPIRITS,2719,Full Throttle Apple Whiskey,15.5,19.99,750.0,52,806.0,74.0,1479.26,1039.48,58.38,8014.9800000000005,673.26,45.51329718913511,1.4230769230769231,1.8353101736972706,15.5,Medium,-341.0
515,4425,MARTIGNETTI COMPANIES,1262,Fitch's Goat Moonshine,16.79,21.99,750.0,48,805.92,90.0,1979.1,1275.4199999999998,70.98,144929.24,1173.1799999999998,59.27845990601788,1.875,2.4557027992852887,16.79,Medium,-705.18
516,10754,PERFECTA WINES,24166,Enzo Boglietti Barolo Fosati,50.33,74.99,750.0,16,805.28,40.0,2999.6,1724.77,4.46,28720.52,2194.3199999999997,73.1537538338445,2.5,3.724915557321677,50.33,Small,-1207.92
517,10754,PERFECTA WINES,20519,La Croix de Carbonnieux Roug,12.58,25.99,750.0,64,805.12,82.0,1557.1799999999998,968.4899999999999,9.1,28720.52,752.0599999999998,48.29627917132252,1.28125,1.9340967806041334,12.58,Medium,-226.44
518,9552,M S WALKER INC,24555,Claude Riffault Chass Sancer,18.24,26.99,750.0,44,802.5600000000001,33.0,890.67,539.8,3.66,55551.82,88.1099999999999,9.892552797332336,0.75,1.109786184210526,18.240000000000002,Medium,200.64
519,17035,PERNOD RICARD USA,5145,Malibu Island Spiced Rum,9.12,14.99,750.0,88,802.56,72.0,899.28,399.68,56.7,123780.22,96.72000000000003,10.755270883373369,0.8181818181818182,1.1205143540669857,9.12,Medium,145.92
520,9552,M S WALKER INC,2632,Partida Tequila Blanco,33.33,43.99,750.0,24,799.92,23.0,1011.77,87.98,18.11,55551.82,211.85000000000002,20.93855322850055,0.9583333333333334,1.2648389838983898,33.33,Small,33.33
521,4425,MARTIGNETTI COMPANIES,4556,Austin Cocktails Vodkarita,11.71,14.99,750.0,68,796.28,164.0,2458.36,1978.68,129.37,144929.24,1662.0800000000002,67.6093005092826,2.411764705882353,3.0873059727733967,11.709999999999999,Medium,-1124.16
522,7749,R.P.IMPORTS INC,19125,Ch Poujeaux 10 Moulis,33.11,50.99,750.0,24,794.6400000000001,18.0,917.82,611.88,1.99,91.5,123.17999999999995,13.42093220892985,0.75,1.1550135910601027,33.11000000000001,Small,198.66
523,10754,PERFECTA WINES,21435,Ch Phelan Segur St Estephe,24.83,49.99,750.0,32,794.56,27.0,1025.73,417.89000000000004,3.02,28720.52,231.17000000000007,22.53711990484826,0.84375,1.2909408981071286,24.83,Medium,124.14999999999999
524,4425,MARTIGNETTI COMPANIES,25140,Nicole Chanrion Cote de Brou,16.55,24.99,750.0,48,794.4,108.0,2698.9199999999996,2224.1099999999997,11.89,144929.24,1904.5199999999995,70.56600417944955,2.25,3.3974320241691838,16.55,Medium,-993.0
525,9165,ULTRA BEVERAGE COMPANY LLP,23392,Stonehedge Amador 12 Znfdl,6.62,9.99,750.0,120,794.4,646.0,6453.54,2227.77,72.28,68054.7,5659.14,87.69047685456354,5.383333333333334,8.123791540785499,6.62,Large,-3482.12
526,6213,MHW LTD,4605,Camus Elegance XO,99.23,129.99,750.0,8,793.84,45.0,5849.55,4679.64,35.46,9621.58,5055.71,86.42904155020472,5.625,7.3686763075682755,99.23,Small,-3671.51
527,3924,HEAVEN HILL DISTILLERIES,1214,Apple Orchard Liqueur,5.34,6.99,750.0,148,790.32,213.0,2127.87,1438.56,167.89000000000001,14069.87,1337.5499999999997,62.85863328116849,1.4391891891891893,2.6924157303370784,5.340000000000001,Large,-347.09999999999997
528,4425,MARTIGNETTI COMPANIES,35714,Miner Chard Napa,19.73,29.99,750.0,40,789.2,72.0,2159.2799999999997,1229.59,8.01,144929.24,1370.0799999999997,63.45077988959282,1.8,2.736036492650785,19.73,Medium,-631.36
529,10754,PERFECTA WINES,25159,L'Eglise Saint-Hilaire Borde,7.89,11.99,750.0,100,789.0,194.0,2262.06,1462.74,21.490000000000002,28720.52,1473.06,65.12028858650964,1.94,2.866996197718631,7.89,Medium,-741.66
530,9552,M S WALKER INC,24881,Monjardin El Cerezo Chard,8.21,13.99,750.0,96,788.16,108.0,1320.92,1057.14,11.93,55551.82,532.7600000000001,40.33249553341611,1.125,1.6759541209906619,8.209999999999999,Medium,-98.52000000000001
531,10754,PERFECTA WINES,24195,Casa E Mirafiori Barb d'Alba,16.33,27.99,750.0,48,783.84,45.0,1193.55,832.68,5.0,28720.52,409.7099999999999,34.32700766620585,0.9375,1.5226959583588486,16.330000000000002,Medium,48.989999999999995
532,4692,KOBRAND CORPORATION,24728,Nardi Rosso di Montalcino 13,15.06,21.99,750.0,52,783.12,86.0,1891.1399999999999,967.56,9.57,9139.38,1108.02,58.590056791141855,1.6538461538461537,2.4148789457554396,15.06,Medium,-512.04
533,12546,JIM BEAM BRANDS COMPANY,1393,Jim Beam,3.14,4.99,200.0,248,778.72,438.0,2185.62,723.5500000000001,91.98,123880.97,1406.8999999999999,64.37075063368746,1.7661290322580645,2.8066827614546948,3.14,Large,-596.6
534,4425,MARTIGNETTI COMPANIES,38714,Dom Clape Cornas Rd,64.86,95.99,750.0,12,778.32,12.0,1151.8799999999999,863.91,1.33,144929.24,373.55999999999983,32.43046150640691,1.0,1.4799568300955903,64.86,Small,0.0
535,8004,SAZERAC CO INC,6942,Southern Comfort Cherry,7.46,13.99,750.0,104,775.8399999999999,81.0,930.6899999999999,505.56,9.01,50293.62,154.85000000000002,16.63819316850939,0.7788461538461539,1.1995901216745721,7.459999999999999,Medium,171.58
536,10754,PERFECTA WINES,21520,Merriam Cuvee Pnt Nr RRV,16.12,24.99,750.0,48,773.76,34.0,849.66,74.97,3.83,28720.52,75.89999999999998,8.932984958689357,0.7083333333333334,1.0980924317617866,16.12,Medium,225.68
537,10754,PERFECTA WINES,23633,Chateau Simon Bordeaux Blanc,9.67,16.99,750.0,80,773.6,105.0,1773.9499999999998,1281.2399999999998,11.620000000000001,28720.52,1000.3499999999998,56.391104597085594,1.3125,2.293110134436401,9.67,Medium,-241.75
538,9552,M S WALKER INC,22966,Adelsheim Auxerrois Ribbon S,14.86,21.99,750.0,52,772.72,47.0,1033.53,857.6099999999999,5.2,55551.82,260.80999999999995,25.23487465288864,0.9038461538461539,1.3375220002070607,14.860000000000001,Medium,74.3
539,12546,JIM BEAM BRANDS COMPANY,3008,Pinnacle Red Liquorice,11.31,20.99,1750.0,68,769.08,64.0,1002.36,475.7,117.61,123880.97,233.27999999999997,23.273075541721532,0.9411764705882353,1.3033234513964738,11.31,Medium,45.24
540,4692,KOBRAND CORPORATION,3962,Vikingfjord Vodka,11.93,21.99,1750.0,64,763.52,93.0,1487.07,463.71,170.89,9139.38,723.55,48.6560820943197,1.453125,1.9476503562447611,11.93,Medium,-345.96999999999997
541,10754,PERFECTA WINES,16678,Neal Fifteen Forty Cab Svgn,63.51,93.99,750.0,12,762.12,36.0,3383.64,2819.7,3.96,28720.52,2621.52,77.4763272688584,3.0,4.439773264052905,63.51,Small,-1524.24
542,9625,WESTERN SPIRITS BEVERAGE CO,4921,Twenty Grand Cognac,15.87,26.99,750.0,48,761.76,111.0,2218.89,1539.2299999999998,87.51,1933.19,1457.1299999999999,65.66932114706002,2.3125,2.912846565847511,15.87,Medium,-999.81
543,4425,MARTIGNETTI COMPANIES,25012,Virtu St Supery White Blend,13.6,19.99,750.0,56,761.5999999999999,51.0,1019.4899999999999,659.67,5.66,144929.24,257.89,25.29598132399533,0.9107142857142857,1.3386160714285715,13.599999999999998,Medium,68.0
544,8352,LUXCO INC,2239,Rebel Yell American Whisky,15.78,21.99,750.0,48,757.44,205.0,4302.95,3715.2299999999996,161.78,10261.6,3545.5099999999998,82.39719262366516,4.270833333333333,5.680912019433882,15.780000000000001,Medium,-2477.46
545,4425,MARTIGNETTI COMPANIES,25004,Tenuta Sette Cieli Yantra,14.56,21.99,750.0,52,757.12,38.0,835.62,593.7299999999999,4.21,144929.24,78.5,9.394222254134654,0.7307692307692307,1.1036823753169906,14.56,Medium,203.84
546,7153,PINE STATE TRADING CO,23543,Guillermo Mndza Kosher Malbc,8.6,12.99,750.0,88,756.8000000000001,75.0,980.25,538.59,8.35,15884.82,223.44999999999993,22.795205304769183,0.8522727272727273,1.2952563424947146,8.600000000000001,Medium,111.8
547,90027,POVERTY LANE ORCHARDS,43923,Farnum Hill Summer Cider,8.21,11.99,750.0,92,755.32,118.0,1414.82,863.28,13.110000000000001,229.88,659.4999999999999,46.61370350998713,1.2826086956521738,1.8731398612508603,8.21,Medium,-213.46000000000004
548,6785,PALM BAY INTERNATIONAL INC,24012,Bertani Secco 11 Orig V Ed,17.12,24.99,750.0,44,753.28,71.0,1774.29,799.68,7.91,13605.41,1021.01,57.54470802405469,1.6136363636363635,2.3554189677145283,17.12,Medium,-462.24
549,4692,KOBRAND CORPORATION,25076,Jadot Monthelie 13 Sous Roch,23.48,34.99,750.0,32,751.36,36.0,1259.64,909.74,3.98,9139.38,508.2800000000001,40.35121145724175,1.125,1.676479982964225,23.48,Medium,-93.92
550,10754,PERFECTA WINES,25160,Cinq les Pattes Bordeaux Bla,7.79,11.99,750.0,96,747.84,113.0,1326.8700000000001,1031.1200000000001,12.46,28720.52,579.0300000000001,43.638789029822064,1.1770833333333333,1.7742698973042363,7.79,Medium,-132.43
551,6785,PALM BAY INTERNATIONAL INC,18357,Cavit Alta Luna Phases Rosso,6.62,10.99,750.0,112,741.4399999999999,152.0,1518.48,939.0600000000001,16.89,13605.41,777.0400000000001,51.17222485643539,1.3571428571428572,2.0480146741476046,6.619999999999999,Medium,-264.8
552,4425,MARTIGNETTI COMPANIES,25137,Nicole Chanrion Cote de Brou,12.24,17.99,750.0,60,734.4,136.0,2446.64,1960.9099999999999,14.99,144929.24,1712.2399999999998,69.98332406892717,2.2666666666666666,3.3314814814814815,12.24,Medium,-930.24
553,4692,KOBRAND CORPORATION,25069,Jadot Cote de Beaune Vlgs 13,20.26,29.99,750.0,36,729.36,68.0,2039.32,1379.54,7.54,9139.38,1309.96,64.23513720259695,1.8888888888888888,2.7960403641548752,20.26,Medium,-648.32
554,12546,JIM BEAM BRANDS COMPANY,3618,Pinnacle Mimosa Vodka,7.29,10.99,750.0,100,729.0,216.0,2157.84,1298.7,170.25,123880.97,1428.8400000000001,66.21621621621621,2.16,2.9600000000000004,7.29,Medium,-845.64
555,9165,ULTRA BEVERAGE COMPANY LLP,20424,Viberti Barolo Rsv 06 Volta,60.64,93.99,750.0,12,727.6800000000001,44.0,4159.5599999999995,2749.71,4.87,68054.7,3431.879999999999,82.50584196405389,3.6666666666666665,5.716193931398416,60.64000000000001,Small,-1940.48
556,10754,PERFECTA WINES,21471,Ch Haut Marbuzet St Estephe,30.32,46.99,750.0,24,727.68,23.0,1080.77,422.91,2.5700000000000003,28720.52,353.09000000000003,32.6702258574905,0.9583333333333334,1.4852270228671944,30.319999999999997,Small,30.32
557,4425,MARTIGNETTI COMPANIES,12539,Croix de Basson Rose Organic,9.08,13.99,750.0,80,726.4,129.0,1804.71,923.34,14.35,144929.24,1078.31,59.74976589036465,1.6125,2.484457599118943,9.08,Medium,-444.92
558,4425,MARTIGNETTI COMPANIES,24136,Chanson Le Bourgogne Pnt Nr,15.03,22.99,750.0,48,721.44,52.0,1195.48,597.74,5.78,144929.24,474.03999999999996,39.65269180580185,1.0833333333333333,1.6570747394100687,15.030000000000001,Medium,-60.12
559,12546,JIM BEAM BRANDS COMPANY,3121,Pinnacle Rainbow Sherbet,6.93,9.99,750.0,104,720.72,393.0,3736.07,2634.73,309.91,123880.97,3015.3500000000004,80.70914088868784,3.7788461538461537,5.183802308802309,6.930000000000001,Medium,-2002.77
560,10754,PERFECTA WINES,21447,Ch Leoville Barton St Julien,59.99,92.99,750.0,12,719.88,36.0,3347.64,1673.82,4.0,28720.52,2627.7599999999998,78.49589561601606,3.0,4.650275045840973,59.99,Small,-1439.76
561,4692,KOBRAND CORPORATION,18284,Michele Chiarlo Arneis,11.18,16.99,750.0,64,715.52,76.0,1243.24,672.5899999999999,8.43,9139.38,527.72,42.44715420996751,1.1875,1.737533542039356,11.18,Medium,-134.16
562,9744,FREDERICK WILDMAN & SONS,22440,S Aviron 12 Fleurie Madrieir,14.86,21.99,750.0,48,713.28,52.0,1143.48,901.5899999999999,5.74,3999.93,430.20000000000005,37.62199601217337,1.0833333333333333,1.6031292059219382,14.86,Medium,-59.44
563,1392,CONSTELLATION BRANDS INC,15915,Simply Naked Cab Svgn,2.97,6.99,750.0,240,712.8,239.0,1128.6100000000001,441.08000000000004,26.71,79528.99,415.8100000000002,36.84266487094746,0.9958333333333333,1.5833473625140295,2.9699999999999998,Large,2.97
564,12546,JIM BEAM BRANDS COMPANY,4073,Calico Jack Pin/Coc Rum,5.9,9.99,750.0,120,708.0,250.0,1872.5,1273.3,197.09,123880.97,1164.5,62.18958611481976,2.0833333333333335,2.644774011299435,5.9,Large,-767.0
565,7239,REMY COINTREAU USA INC,4518,Remy Martin VS Cognac,35.11,64.99,1750.0,20,702.2,24.0,1103.76,597.87,44.11,16978.67,401.55999999999995,36.381097340001446,1.2,1.5718598689831955,35.11,Small,-140.44
566,4692,KOBRAND CORPORATION,11279,Cabreo Il Borgo Toscana,29.21,44.99,750.0,24,701.04,19.0,854.8100000000001,719.84,2.09,9139.38,153.7700000000001,17.98879283115547,0.7916666666666666,1.2193455437635514,29.209999999999997,Small,146.05
567,2000,SOUTHERN WINE & SPIRITS NE,23308,Ch Canon St Emilion Gr Cr 11,87.58,126.99,750.0,8,700.64,11.0,1396.89,761.9399999999999,1.23,19016.59,696.2500000000001,49.84286522202894,1.375,1.993734300068509,87.58,Small,-262.74
568,9744,FREDERICK WILDMAN & SONS,24387,Steph Avrn Julienas Vielles,13.42,19.99,750.0,52,697.8399999999999,94.0,1879.06,1039.48,10.44,3999.93,1181.22,62.86228220493225,1.8076923076923077,2.6926802705491233,13.419999999999998,Medium,-563.64
569,17031,FLAG HILL WINERY & VINEYARD,32807,Flag Hill De Chaunac Red NH,7.58,12.99,750.0,92,697.36,146.0,1896.54,987.24,16.25,1573.31,1199.1799999999998,63.22988178472375,1.5869565217391304,2.7195996329012275,7.58,Medium,-409.32
570,1485,CASTLE BRANDS CORP.,1000,Goslings Dark'n Stormy VAP,11.62,14.99,750.0,60,697.1999999999999,88.0,1471.12,1137.32,69.39,8497.59,773.92,52.60753711457937,1.4666666666666666,2.1100401606425705,11.62,Medium,-325.35999999999996
571,6785,PALM BAY INTERNATIONAL INC,18431,Bertani Villa Arvedi Amarone,29.03,44.99,750.0,24,696.72,31.0,1394.69,1259.72,3.42,13605.41,697.97,50.04481282578924,1.2916666666666667,2.001794121024228,29.03,Small,-203.21
572,4425,MARTIGNETTI COMPANIES,23258,David Bruce Pnt Nr Anderson,19.35,29.99,750.0,36,696.6,352.0,10556.48,2009.33,39.51,144929.24,9859.88,93.40120949407378,9.777777777777779,15.154292276772896,19.35,Medium,-6114.6
573,4425,MARTIGNETTI COMPANIES,3742,Spring 44 Vodka,21.7,27.99,750.0,32,694.4,38.0,1063.62,867.6899999999999,29.990000000000002,144929.24,369.2199999999999,34.71352550723002,1.1875,1.5317108294930875,21.7,Medium,-130.2
574,4692,KOBRAND CORPORATION,25057,Jadot Marsannay Clos Roy 13,21.56,32.99,750.0,32,689.9200000000001,50.0,1649.5,1121.66,5.55,9139.38,959.5799999999999,58.17399211882388,1.5625,2.3908569109461966,21.560000000000002,Medium,-388.08
575,4425,MARTIGNETTI COMPANIES,21617,Querry Cider,4.79,9.99,750.0,144,689.76,389.0,2719.11,1377.03,43.29,144929.24,2029.3500000000001,74.632876198462,2.701388888888889,3.9421102992345167,4.79,Large,-1173.55
576,4425,MARTIGNETTI COMPANIES,20000,Soter Vyds Planet Oregon Pnt,7.18,20.99,750.0,96,689.28,160.0,1828.4,683.86,17.84,144929.24,1139.1200000000001,62.30146576241523,1.6666666666666667,2.652623026926648,7.18,Medium,-459.52
577,7749,R.P.IMPORTS INC,19604,Ch Lacoste-Borie Pauillac 10,28.66,42.99,750.0,24,687.84,17.0,730.83,429.90000000000003,1.8900000000000001,91.5,42.99000000000001,5.882352941176471,0.7083333333333334,1.0625,28.66,Small,200.62
578,4425,MARTIGNETTI COMPANIES,11918,Ch de Beaucastel Pape Blanc,85.61,139.9,750.0,8,684.88,9.0,1124.9099999999999,874.93,0.99,144929.24,440.02999999999986,39.1169071303482,1.125,1.6424921154070784,85.61,Small,-85.61
579,10754,PERFECTA WINES,20439,Torremoron Tinto,4.68,13.99,750.0,144,673.92,255.0,1738.65,713.36,28.490000000000002,28720.52,1064.73,61.2388922439824,1.7708333333333333,2.579905626780627,4.68,Large,-519.48
580,4425,MARTIGNETTI COMPANIES,24993,Tardieu Laurent Le Becs Fins,12.92,18.99,750.0,52,671.8399999999999,140.0,2658.6,1690.11,15.540000000000001,144929.24,1986.76,74.72955690965169,2.6923076923076925,3.9571921886163377,12.919999999999998,Medium,-1136.96
581,480,BACARDI USA INC,4042,Bacardi Dragon Berry,0.72,0.99,50.0,932,671.04,3773.0,3735.27,1761.21,193.94,89286.27,3064.23,82.03503361202806,4.048283261802575,5.566389484978541,0.72,Large,-2045.52
582,7245,PROXIMO SPIRITS INC.,3163,Three Olives Dude Vodka,8.82,12.99,750.0,76,670.3199999999999,73.0,1094.27,704.53,57.550000000000004,38994.78,423.95000000000005,38.74272345947527,0.9605263157894737,1.6324591240004775,8.819999999999999,Medium,26.46
583,9165,ULTRA BEVERAGE COMPANY LLP,23250,Ch de Jarnioux Bjls,3.94,12.99,750.0,168,661.9200000000001,954.0,5617.26,1313.88,107.09,68054.7,4955.34,88.21631898826118,5.678571428571429,8.486312545322697,3.9400000000000004,Large,-3096.84
584,9165,ULTRA BEVERAGE COMPANY LLP,23393,Havens Cab Svgn 11,11.68,17.99,750.0,56,654.0799999999999,352.0,6332.48,2374.68,39.31,68054.7,5678.4,89.67102935974532,6.285714285714286,9.681506849315069,11.679999999999998,Medium,-3457.2799999999997
585,10754,PERFECTA WINES,21485,Ch Lynch Moussas Pauilac,23.22,45.99,750.0,28,650.16,36.0,1295.64,791.7800000000001,4.01,28720.52,645.4800000000001,49.819394276187836,1.2857142857142858,1.9928017718715396,23.22,Small,-185.76
586,7153,PINE STATE TRADING CO,24411,Marques de Grinon 10 Cab Svg,27.02,39.99,750.0,24,648.48,28.0,1119.72,919.7700000000001,3.09,15884.82,471.24,42.085521380345085,1.1666666666666667,1.7266839378238341,27.02,Small,-108.08
587,9552,M S WALKER INC,21424,Tons de Durum Douro Red,8.1,13.99,750.0,80,648.0,71.0,865.29,461.62,7.9,55551.82,217.28999999999996,25.11181222480324,0.8875,1.335324074074074,8.1,Medium,72.89999999999999
588,4425,MARTIGNETTI COMPANIES,32065,Rosemount Cab Svgn/Merlot,4.76,11.99,750.0,136,647.36,341.0,2383.59,1160.3400000000001,37.97,144929.24,1736.23,72.84096677700444,2.5073529411764706,3.682016188828473,4.76,Large,-975.8
589,4425,MARTIGNETTI COMPANIES,24991,Ch Behere Courtin Pauillac,40.4,58.99,750.0,16,646.4,51.0,3008.4900000000002,2064.65,5.67,144929.24,2362.09,78.51413832188241,3.1875,4.6542233910891095,40.4,Small,-1414.0
590,1601,VRANKEN AMERICA,25279,Pommery Cuvee Louise 2002,80.64,124.99,750.0,8,645.12,24.0,2999.7599999999998,2124.83,2.65,1048.97,2354.64,78.49427954236339,3.0,4.649925595238095,80.64,Small,-1290.24
591,4425,MARTIGNETTI COMPANIES,6366,Duboeuf Pouilly Fuisse,13.42,19.99,750.0,48,644.16,89.0,1945.11,1175.4599999999998,9.86,144929.24,1300.9499999999998,66.88310686799204,1.8541666666666667,3.0196069299552906,13.42,Medium,-550.22
592,10754,PERFECTA WINES,22105,Castello Di Cacchiano Chiant,26.66,39.99,750.0,24,639.84,23.0,919.7700000000001,759.8100000000001,2.54,28720.52,279.93000000000006,30.434782608695656,0.9583333333333334,1.4375,26.66,Small,26.66
593,4692,KOBRAND CORPORATION,25085,Jadot Marsannay 13,19.99,29.99,750.0,32,639.68,43.0,1289.57,839.7199999999999,4.76,9139.38,649.89,50.395868390238604,1.34375,2.0159611055527766,19.99,Medium,-219.89
594,9744,FREDERICK WILDMAN & SONS,22439,S Aviron Cd Brouilly 12 Viel,12.25,18.99,750.0,52,637.0,54.0,1025.46,816.5699999999999,5.96,3999.93,388.46000000000004,37.88153609112008,1.0384615384615385,1.6098273155416014,12.25,Medium,-24.5
595,9165,ULTRA BEVERAGE COMPANY LLP,22808,Honeymaker Spiced Mead,8.38,12.99,375.0,76,636.88,64.0,831.36,519.6,3.72,68054.7,194.48000000000002,23.392994611239416,0.8421052631578947,1.3053636477829418,8.38,Medium,100.56
596,7153,PINE STATE TRADING CO,24415,Hidalgo Gobernador Oloroso S,19.86,29.99,750.0,32,635.52,34.0,1019.66,929.6899999999999,3.74,15884.82,384.14,37.67334209442363,1.0625,1.6044498992950655,19.86,Medium,-39.72
597,4425,MARTIGNETTI COMPANIES,20600,Felino Vino Cobos Chard,7.56,15.99,750.0,84,635.04,75.0,861.75,367.68,8.38,144929.24,226.71000000000004,26.30809399477807,0.8928571428571429,1.3570011337868482,7.56,Medium,68.03999999999999
598,4425,MARTIGNETTI COMPANIES,22073,Opus One 11,156.46,229.99,750.0,4,625.84,12.0,2759.88,2299.9,1.32,144929.24,2134.04,77.32365175297477,3.0,4.409881119775022,156.46,Small,-1251.68
599,1587,VINEYARD BRANDS INC,19785,Warre's Vintage Port 2011,25.97,39.99,375.0,24,623.28,16.0,639.84,439.89000000000004,0.94,6070.09,16.56000000000006,2.588147036759199,0.6666666666666666,1.0265691182133232,25.97,Small,207.76
600,4692,KOBRAND CORPORATION,20669,Croft Port 11,51.94,79.99,750.0,12,623.28,13.0,1039.87,719.91,1.44,9139.38,416.5899999999999,40.06173848654158,1.0833333333333333,1.6683833910922858,51.94,Small,-51.94
601,2000,SOUTHERN WINE & SPIRITS NE,23038,Zenato Lugana Brut,19.47,34.99,750.0,32,623.04,23.0,699.77,488.84,2.54,19016.59,76.73000000000002,10.965031367449306,0.71875,1.1231542116076014,19.47,Medium,175.23
602,3252,E & J GALLO WINERY,22361,Ecco Domani Prosecco,3.24,10.99,750.0,192,622.08,302.0,1506.98,459.08000000000004,33.800000000000004,61966.91,884.9,58.720089184992496,1.5729166666666667,2.422485853909465,3.24,Large,-356.40000000000003
603,3960,DIAGEO NORTH AMERICA INC,366,Crown Royal w/2 Glasses,17.18,25.99,750.0,36,618.48,209.0,4629.91,3097.6,164.75,257032.07,4011.43,86.64164098222211,5.805555555555555,7.485949424395291,17.18,Medium,-2972.14
604,4425,MARTIGNETTI COMPANIES,25512,Sbragia Cab Svgn Monte Rosse,30.87,45.99,750.0,20,617.4,61.0,2805.39,1839.6000000000001,6.7700000000000005,144929.24,2187.99,77.99236469795643,3.05,4.543877551020408,30.869999999999997,Small,-1265.67
605,4425,MARTIGNETTI COMPANIES,24135,Chanson Vire Clesse,15.43,22.99,750.0,40,617.2,70.0,1609.3,965.5799999999999,7.7700000000000005,144929.24,992.0999999999999,61.64792145653389,1.75,2.607420609202851,15.430000000000001,Medium,-462.9
606,4692,KOBRAND CORPORATION,25083,Jadot Rully 13,17.1,25.99,750.0,36,615.6,45.0,1169.55,779.6999999999999,4.99,9139.38,553.9499999999999,47.36437091188919,1.25,1.8998538011695905,17.1,Medium,-153.9
607,4692,KOBRAND CORPORATION,44666,San Guido Sassicaia Guildal,17.0,39.99,750.0,36,612.0,33.0,824.67,374.84999999999997,3.69,9139.38,212.66999999999996,25.788497217068638,0.9166666666666666,1.3475,17.0,Medium,51.0
608,2000,SOUTHERN WINE & SPIRITS NE,1215,Tullibardine Sherry Finish,50.77,64.99,750.0,12,609.24,57.0,3704.43,3574.45,45.010000000000005,19016.59,3095.1899999999996,83.5537451105838,4.75,6.080411660429387,50.77,Small,-2284.65
609,10754,PERFECTA WINES,23807,Couly-Dutheil Chinon Rose,12.66,19.99,750.0,48,607.68,65.0,1299.35,919.54,7.18,28720.52,691.67,53.23200061569246,1.3541666666666667,2.1382141916798316,12.659999999999998,Medium,-215.22
610,10754,PERFECTA WINES,23962,Enzo Boglietti Dolcetto Alba,12.66,18.99,750.0,48,607.68,63.0,1316.37,938.55,6.96,28720.52,708.6899999999999,53.83668725358371,1.3125,2.166222353870458,12.659999999999998,Medium,-189.9
611,2561,EDRINGTON AMERICAS,2118,The Glenturret 27 Yr Old,151.51,199.99,750.0,4,606.04,25.0,4999.75,3599.82,19.7,9654.5,4393.71,87.87859392969648,6.25,8.249867995511847,151.51,Small,-3181.71
612,10754,PERFECTA WINES,21699,Terra de Touros White,2.39,3.49,750.0,252,602.28,312.0,1106.88,248.8,34.99,28720.52,504.60000000000014,45.58759757155248,1.2380952380952381,1.8378162980673443,2.3899999999999997,Large,-143.4
613,4692,KOBRAND CORPORATION,11280,Cabreo La Pietra White,18.82,28.99,750.0,32,602.24,42.0,1253.58,872.71,4.66,9139.38,651.3399999999999,51.958391167695716,1.3125,2.081528958554729,18.82,Medium,-188.2
614,90024,VINILANDIA USA,44764,Poggio Amorelli Chianti Clsc,12.49,18.99,750.0,48,599.52,36.0,683.64,56.97,4.050000000000001,2802.64,84.12,12.30472178339477,0.75,1.14031224979984,12.49,Medium,149.88
615,8004,SAZERAC CO INC,3688,Bowman's Light Vodka,3.56,5.99,1750.0,168,598.0799999999999,135.0,733.65,355.3,248.15,50293.62,135.57000000000005,18.478838683295855,0.8035714285714286,1.2266753611556984,3.5599999999999996,Large,117.48
616,98450,Serralles Usa LLC,6877,Original Wondermint Schnapps,13.56,18.99,750.0,44,596.64,73.0,1386.27,1177.3799999999999,57.620000000000005,856.02,789.63,56.960765218896746,1.6590909090909092,2.3234613837489944,13.56,Medium,-393.24
617,17031,FLAG HILL WINERY & VINEYARD,41215,Flag Hill Wild Blueberry Fr,9.86,14.49,750.0,60,591.5999999999999,95.0,1376.55,710.01,10.58,1573.31,784.95,57.02299226326687,1.5833333333333333,2.326825557809331,9.859999999999998,Medium,-345.09999999999997
618,7153,PINE STATE TRADING CO,22567,Our Daily Red Cab Svgn,3.21,4.79,750.0,184,590.6400000000001,56.0,622.44,329.69,6.21,15884.82,31.799999999999955,5.108926161557733,0.30434782608695654,1.053839902478667,3.2100000000000004,Large,410.88
